age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44, Private,476391, Higher ed,10, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States,0
28, Private,224964, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,0
26, Private,306225, Higher ed,13, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland,0
23, Private,292023, HS,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,0
32, Private,94041, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, Ireland,0
49, Self-emp-inc,187563, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
36, Private,176101, Higher ed,10, Never-married, Craft-repair, Own-child, White, Male,2174,0,60, United-States,0
36, Private,749105, HS,9, Divorced, Other-service, Unmarried, White, Female,0,0,36, United-States,0
41, ?,230020, HS,3, Married-civ-spouse, ?, Husband, Other, Male,0,0,40, United-States,0
21, Private,216070, Higher ed,12, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,46, United-States,1
54, Self-emp-not-inc,105010, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
43, Private,198203, Higher ed,10, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,40, United-States,0
35, Local-gov,215419, Higher ed,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
31, Private,120460, Higher ed,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,1
46, Private,199316, Higher ed,10, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, India,0
46, Private,146919, HS,9, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States,0
56, Private,174744, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
45, ?,189564, Higher ed,14, Married-civ-spouse, ?, Wife, White, Female,0,0,1, United-States,0
21, Private,249957, HS,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
51, Private,146574, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
47, State-gov,156417, Higher ed,10, Divorced, Prof-specialty, Unmarried, White, Male,0,0,20, United-States,0
42, Private,236110, HS,3, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico,0
19, Private,63363, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,0
25, Private,190107, Higher ed,13, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
37, Private,126569, Higher ed,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States,1
35, Private,176756, HS,8, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0
40, Private,115161, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,0
57, Self-emp-not-inc,138892, HS,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, United-States,0
38, Private,256864, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,1
48, Private,265083, HS,6, Divorced, Sales, Not-in-family, White, Female,0,0,38, United-States,0
34, Private,249948, Higher ed,10, Divorced, Other-service, Not-in-family, White, Female,0,0,34, United-States,0
46, Federal-gov,31141, Higher ed,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
30, Private,164190, HS,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, ?,0
45, State-gov,67544, Higher ed,14, Divorced, Protective-serv, Not-in-family, White, Male,0,0,50, United-States,0
32, Self-emp-not-inc,174789, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
35, Private,199753, HS,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,48, United-States,0
62, Private,122246, Higher ed,10, Never-married, Craft-repair, Not-in-family, White, Female,8614,0,39, United-States,1
56, ?,188166, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
50, Private,96586, Higher ed,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
25, Private,189590, Higher ed,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
41, Private,140590, Higher ed,10, Never-married, Sales, Not-in-family, Black, Male,0,0,33, United-States,0
35, Private,255702, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States,0
33, Private,260782, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,41, United-States,1
38, Private,169926, Higher ed,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1902,40, United-States,1
37, State-gov,151322, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
56, Private,192869, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
19, Private,93604, HS,4, Never-married, Craft-repair, Own-child, White, Male,0,1602,32, United-States,0
31, Private,86958, HS,5, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
53, Local-gov,228723, HS,9, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, ?,1
33, Private,192644, HS,9, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,35, Puerto-Rico,0
72, Private,284080, HS,2, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States,0
54, Private,43269, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
30, Private,190040, Higher ed,13, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
51, Private,306108, Higher ed,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1
30, Private,220148, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,50, United-States,1
30, Private,381645, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
32, Private,216361, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,16, United-States,0
30, Private,213722, Higher ed,10, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,1
35, Private,112271, Higher ed,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
40, Private,208277, Higher ed,10, Divorced, Adm-clerical, Own-child, White, Female,0,0,44, United-States,1
38, State-gov,352628, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
19, Private,129620, HS,6, Never-married, Other-service, Other-relative, White, Female,0,0,30, United-States,0
32, Private,249550, Higher ed,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,44, United-States,0
49, Private,178749, Higher ed,14, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
76, ?,173542, Higher ed,13, Married-civ-spouse, ?, Husband, White, Male,0,0,10, United-States,0
60, Private,167670, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,0
60, Private,81578, HS,5, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
55, Private,160662, Higher ed,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States,1
41, Private,163322, Higher ed,13, Divorced, Tech-support, Not-in-family, White, Female,0,0,30, ?,0
24, Private,152189, HS,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
53, Private,106176, Higher ed,14, Married-civ-spouse, Sales, Husband, White, Male,7298,0,60, United-States,1
69, State-gov,159191, Higher ed,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,810,38, United-States,0
71, ?,250263, Higher ed,10, Married-civ-spouse, ?, Husband, White, Male,3432,0,30, United-States,0
41, Private,78410, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
32, Private,131379, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
45, Private,166929, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
59, Private,380357, Higher ed,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
31, Private,79190, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States,0
40, Private,342164, HS,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States,0
44, Private,182616, Higher ed,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
63, Private,339473, Higher ed,10, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States,0
31, Local-gov,381153, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,56, United-States,1
51, Private,300816, Higher ed,13, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, United-States,0
51, Private,240988, HS,7, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,0
23, Private,149224, HS,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
49, Private,168216, HS,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,0
56, Private,286487, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2885,0,45, United-States,0
39, Private,305597, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
39, Self-emp-not-inc,109766, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,1
30, Self-emp-not-inc,188798, HS,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
43, Self-emp-not-inc,240170, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany,0
31, Private,459465, Higher ed,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
44, Local-gov,162506, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,0
43, Self-emp-not-inc,145441, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States,1
37, Federal-gov,129573, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, ?,1
41, Private,27444, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,46, United-States,1
43, Private,195258, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
47, State-gov,55272, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
38, Self-emp-not-inc,164526, Higher ed,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,2824,45, United-States,1
46, Private,27802, Higher ed,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
19, State-gov,165289, Higher ed,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
19, Private,274657, HS,3, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Guatemala,0
24, Private,317175, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1
39, Self-emp-inc,163237, Higher ed,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States,0
37, Private,170408, Higher ed,11, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States,0
28, ?,55950, Higher ed,13, Never-married, ?, Own-child, Black, Female,0,0,40, Germany,0
40, Private,76625, HS,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
27, Private,366066, Higher ed,12, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
22, Private,349368, HS,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0
21, Private,286824, Higher ed,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States,0
32, Private,373263, HS,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
20, Private,161978, HS,9, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
45, Private,543922, Higher ed,14, Divorced, Transport-moving, Not-in-family, White, Male,14344,0,48, United-States,1
46, Local-gov,109089, Higher ed,15, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
46, Private,110151, Higher ed,11, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,0
26, Private,34110, Higher ed,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,44, United-States,0
47, Self-emp-not-inc,118506, Higher ed,13, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States,0
22, Private,117789, Higher ed,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States,0
34, Self-emp-not-inc,353881, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0
49, Private,200471, HS,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal,0
20, Private,258517, Higher ed,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,0
28, Private,190367, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,0
30, Private,174704, HS,7, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
23, Private,179413, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
20, Private,329530, HS,5, Never-married, Priv-house-serv, Own-child, White, Male,0,0,40, Mexico,0
31, Private,273818, Higher ed,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, Mexico,0
46, Private,256522, HS,2, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Puerto-Rico,0
42, Private,196001, HS,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
60, Self-emp-not-inc,282660, HS,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
30, Private,72630, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
27, Private,50295, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States,0
20, Private,203240, HS,5, Never-married, Sales, Own-child, White, Female,0,0,32, United-States,0
56, Self-emp-not-inc,172618, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,1
41, Private,202168, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
61, Private,176839, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
47, Private,176140, HS,9, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,1
60, Private,39952, HS,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2228,0,37, United-States,0
33, Private,292465, HS,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,0
40, ?,161285, Higher ed,10, Married-civ-spouse, ?, Wife, White, Female,0,0,25, United-States,0
48, Private,355320, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Canada,1
56, Private,182460, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1
50, Private,69345, Higher ed,11, Married-civ-spouse, Transport-moving, Husband, White, Male,3103,0,55, United-States,1
57, Self-emp-not-inc,102058, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
