,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,Bayes Classification
8679,28, Private,274679, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0,0
8680,25, Private,177499, Higher ed,13, Never-married, Craft-repair, Own-child, White, Male,0,1590,35, United-States,0,1
8681,28, Private,206125, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
8682,37, Local-gov,221740, Higher ed,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States,1,0
8683,58, Private,202652, HS,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States,0,0
8684,39, Private,348960, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,0
8685,33, Private,171876, Higher ed,10, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0,0
8686,59, Private,157932, HS,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0
8687,58, Private,201344, Higher ed,13, Divorced, Craft-repair, Own-child, White, Female,0,0,20, United-States,0,0
8688,38, Private,354739, Higher ed,11, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,36, Philippines,1,0
8689,34, Private,40067, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
8690,31, Private,326862, Higher ed,10, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States,0,0
8691,48, Local-gov,189762, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0
8692,65, ?,149049, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0,0
8693,45, Private,226246, HS,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States,0,0
8694,80, ?,29020, Higher ed,15, Married-civ-spouse, ?, Husband, White, Male,10605,0,10, United-States,1,1
8695,23, Private,38251, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0,0
8696,33, Private,196385, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States,1,0
8697,38, Self-emp-not-inc,217054, Higher ed,10, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0,0
8698,44, Self-emp-not-inc,104973, Higher ed,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,1,0
8699,48, Local-gov,238959, Higher ed,14, Divorced, Exec-managerial, Unmarried, Black, Female,9562,0,40, United-States,1,1
8700,40, State-gov,34218, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
8701,19, Local-gov,292962, HS,9, Never-married, Craft-repair, Other-relative, Black, Female,0,0,40, United-States,0,0
8702,45, Private,235924, Higher ed,13, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0,0
8703,34, Private,98656, Higher ed,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0,0
8704,70, Private,102610, Higher ed,10, Divorced, Other-service, Not-in-family, White, Male,0,0,80, United-States,0,0
8705,32, Local-gov,296466, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,0,0
8706,33, Private,323069, Higher ed,11, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0,0
8707,24, Private,184756, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
8708,30, Local-gov,233993, Higher ed,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,0,0
8709,22, Private,130724, Higher ed,10, Never-married, Sales, Own-child, Black, Male,0,0,25, United-States,0,0
8710,52, Self-emp-inc,181855, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,65, United-States,1,1
8711,67, Self-emp-not-inc,127543, HS,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,2414,0,80, United-States,0,0
8712,40, Private,187164, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1672,45, United-States,0,1
8713,55, Private,113912, Higher ed,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States,0,0
8714,29, Private,216479, HS,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
8715,62, Private,135480, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,16, United-States,0,0
8716,22, Private,204160, HS,9, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,0,0
8717,64, State-gov,114650, HS,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
8718,29, Self-emp-not-inc,240172, Higher ed,13, Never-married, Exec-managerial, Other-relative, White, Male,0,0,50, United-States,0,0
8719,28, Private,184831, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0
8720,25, Private,124590, HS,9, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States,0,0
8721,47, State-gov,120429, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,1,1
8722,26, Private,202033, Higher ed,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1,0
8723,18, Private,156874, HS,8, Never-married, Other-service, Own-child, White, Male,0,0,27, United-States,0,0
8724,52, Self-emp-inc,177727, HS,6, Married-civ-spouse, Sales, Husband, White, Male,4064,0,45, United-States,0,1
8725,48, Local-gov,334409, Higher ed,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,1,0
8726,36, Private,311255, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Haiti,0,0
8727,23, Private,214227, Higher ed,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States,0,0
8728,41, Private,115849, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,0
8729,56, State-gov,671292, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, United-States,1,0
8730,53, Private,31460, HS,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0,0
8731,26, Private,141824, Higher ed,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
8732,22, Private,310152, Higher ed,10, Never-married, Other-service, Not-in-family, White, Male,3325,0,40, United-States,0,0
8733,25, Private,179953, Higher ed,14, Never-married, Prof-specialty, Own-child, White, Female,2597,0,31, United-States,0,0
8734,31, Private,137952, Higher ed,10, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Puerto-Rico,0,0
8735,36, Private,103323, Higher ed,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2829,0,40, United-States,0,1
8736,46, Private,174426, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0,0
8737,46, State-gov,192779, Higher ed,12, Divorced, Adm-clerical, Unmarried, White, Male,0,2258,38, United-States,1,1
8738,32, Private,169955, Higher ed,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,36, Puerto-Rico,0,0
8739,43, Self-emp-not-inc,48087, HS,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States,0,0
8740,30, Private,132601, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States,1,1
8741,41, Self-emp-inc,253060, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,45, United-States,1,1
8742,50, Private,108435, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States,1,1
8743,37, State-gov,210452, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States,0,1
8744,22, Local-gov,134181, HS,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,50, United-States,0,0
8745,51, Federal-gov,45487, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States,0,0
8746,47, Private,183522, Higher ed,10, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States,1,0
8747,40, Private,199303, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0,0
8748,46, Private,83064, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0,0
8749,23, ?,134997, Higher ed,10, Separated, ?, Unmarried, White, Female,0,0,20, United-States,0,0
8750,30, Private,44419, Higher ed,10, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States,0,0
8751,27, Self-emp-not-inc,442612, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States,1,0
8752,31, Local-gov,158092, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States,0,0
8753,31, Private,374833, HS,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico,0,0
8754,30, Private,112650, HS,9, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States,0,0
8755,50, Local-gov,183390, Higher ed,13, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1,0
8756,27, Private,207418, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,0,0
8757,22, ?,335453, Higher ed,10, Never-married, ?, Own-child, White, Female,0,0,16, United-States,0,0
8758,29, Private,243660, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,1,0
8759,28, Private,54243, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,0,0
8760,54, Private,50385, Higher ed,13, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States,1,0
8761,47, State-gov,187581, Higher ed,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States,1,0
8762,34, Private,37380, HS,9, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0,0
8763,26, Private,247025, Higher ed,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0,0
8764,53, ?,29231, HS,4, Married-civ-spouse, ?, Husband, White, Male,0,0,35, United-States,0,0
8765,23, State-gov,101094, Higher ed,10, Never-married, Protective-serv, Own-child, White, Male,0,0,60, United-States,0,0
8766,42, Local-gov,176716, Higher ed,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0,0
8767,36, Self-emp-not-inc,118429, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0,0
8768,52, Federal-gov,221532, Higher ed,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States,1,1
8769,22, ?,120572, Higher ed,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0,0
8770,27, Local-gov,124680, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0,0
8771,42, Private,153160, HS,9, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States,0,0
8772,39, Private,114678, HS,9, Divorced, Other-service, Unmarried, Black, Female,5455,0,40, United-States,0,1
8773,49, State-gov,142856, HS,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,0
8774,36, Private,29702, HS,9, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40, United-States,1,1
8775,20, Private,277700, HS,1, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States,0,0
8776,55, Self-emp-inc,67433, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0,1
8777,47, Private,121124, HS,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0,0
8778,33, Private,394447, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,33, United-States,1,0
8779,36, Private,79649, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0,0
8780,39, Private,203763, Higher ed,16, Divorced, Prof-specialty, Unmarried, White, Female,0,0,80, United-States,0,0
8781,55, Private,229029, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,48, United-States,1,1
8782,21, ?,494638, Higher ed,12, Never-married, ?, Own-child, White, Male,0,0,15, United-States,0,0
8783,48, Private,162816, Higher ed,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0,0
8784,30, Private,109117, Higher ed,11, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States,0,0
8785,24, Private,32732, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0,0
8786,57, Self-emp-not-inc,217692, HS,9, Widowed, Craft-repair, Not-in-family, White, Female,0,0,38, United-States,0,0
8787,20, Private,34590, Higher ed,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, United-States,0,0
8788,18, ?,276864, Higher ed,10, Never-married, ?, Own-child, White, Female,0,1602,20, United-States,0,0
8789,56, Private,168625, HS,9, Divorced, Prof-specialty, Not-in-family, White, Female,4101,0,40, United-States,0,1
8790,36, Private,91037, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1,0
8791,44, Private,171484, HS,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1,0
8792,57, Private,200453, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States,1,1
8793,57, Private,36990, HS,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,52, United-States,0,0
8794,33, Private,198211, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0,0
8795,61, ?,30475, HS,4, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1,0
8796,39, Private,70995, Higher ed,13, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,99, United-States,1,1
8797,28, Private,245790, HS,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0,0
8798,31, Private,273324, Higher ed,10, Never-married, Other-service, Own-child, White, Male,0,1721,16, United-States,0,0
8799,60, Private,182687, Higher ed,12, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0,0
8800,36, Local-gov,247807, Higher ed,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,1,0
8801,58, Private,163113, HS,9, Widowed, Sales, Not-in-family, White, Female,0,0,35, United-States,1,0
8802,50, Private,180522, Higher ed,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,38, United-States,0,0
8803,23, Local-gov,203353, Higher ed,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,12, United-States,0,0
8804,30, Private,87469, HS,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0,0
8805,20, ?,216563, HS,7, Never-married, ?, Other-relative, White, Male,0,0,40, United-States,0,0
8806,90, Private,87372, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,72, United-States,1,1
8807,49, Local-gov,173584, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,0,0
8808,47, Local-gov,80282, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3137,0,40, United-States,0,1
8809,34, Private,319854, Higher ed,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Taiwan,1,0
8810,37, Federal-gov,408229, HS,9, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0,0
8811,25, Private,431307, HS,6, Married-civ-spouse, Protective-serv, Wife, Black, Female,0,0,50, United-States,0,0
8812,37, Private,134088, Higher ed,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0
8813,47, Private,246396, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico,0,0
8814,34, Private,159255, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1,0
8815,34, Private,106014, Higher ed,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0,0
8816,35, Private,186934, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States,1,1
8817,39, Private,120130, Higher ed,10, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0,0
8818,32, State-gov,203849, HS,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,19, United-States,0,0
8819,24, Private,207940, HS,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,0,0
8820,28, Private,302406, Higher ed,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,0,0
8821,41, Self-emp-not-inc,144594, HS,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2179,40, United-States,0,1
8822,69, ?,171050, HS,9, Widowed, ?, Not-in-family, White, Female,0,0,9, United-States,0,0
