,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
8484,35, Private,141896, HS,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
8485,37, Federal-gov,33487, Higher ed,10, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, United-States,0
8486,41, Private,65372, Higher ed,16, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States,1
8487,30, Private,341346, HS,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
8488,47, Private,287480, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
8489,59, Self-emp-inc,107287, HS,6, Widowed, Exec-managerial, Unmarried, White, Female,0,2559,50, United-States,1
8490,55, Private,199067, HS,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,32, United-States,0
8491,31, Private,159737, HS,6, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
8492,30, Private,110643, Higher ed,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,4386,0,40, United-States,1
8493,24, Private,117583, Higher ed,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,48, United-States,0
8494,49, Self-emp-not-inc,43479, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
8495,50, Private,133963, HS,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0
8496,38, Private,227794, Higher ed,13, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,0
8497,49, Self-emp-not-inc,110457, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
8498,46, Federal-gov,297906, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States,1
8499,19, Private,151506, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0
8500,38, Private,26987, HS,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
8501,56, Self-emp-not-inc,233312, Higher ed,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
8502,24, Private,161092, Higher ed,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
8503,58, Local-gov,98361, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
8504,28, Private,188928, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
8505,22, Private,164922, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
8506,46, Private,185673, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
8507,56, Private,274111, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,1
8508,56, Private,160932, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States,1
8509,50, Private,44368, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
8510,30, Private,280927, Higher ed,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
8511,24, Private,222993, HS,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
8512,42, Federal-gov,25240, Higher ed,11, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
8513,31, Self-emp-not-inc,204052, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
8514,31, Private,104509, Higher ed,13, Never-married, Sales, Not-in-family, White, Female,0,0,65, United-States,1
8515,38, Local-gov,185394, Higher ed,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,40, United-States,1
8516,44, Local-gov,254146, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
8517,55, Self-emp-inc,227856, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,50, United-States,1
8518,19, Private,183041, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
8519,45, Private,107682, Higher ed,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1
8520,50, Self-emp-inc,287598, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States,0
8521,41, Self-emp-inc,194636, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,99999,0,65, United-States,1
8522,45, Private,112305, Higher ed,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
8523,21, Private,212661, HS,6, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States,0
8524,37, Private,32709, Higher ed,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States,1
8525,42, Federal-gov,46366, HS,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
8526,37, Self-emp-not-inc,24106, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States,0
8527,45, Self-emp-not-inc,40666, Higher ed,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
8528,32, Private,182975, Higher ed,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States,0
8529,30, Private,345122, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
8530,37, Private,120045, HS,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,56, United-States,0
8531,32, Private,152940, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
8532,43, Private,243580, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
8533,46, Private,182128, Higher ed,14, Divorced, Prof-specialty, Unmarried, White, Female,6497,0,50, United-States,0
8534,33, Private,101562, Higher ed,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
8535,48, Private,108699, HS,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
8536,34, Private,175878, HS,9, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States,0
8537,34, Local-gov,177675, Higher ed,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,50, United-States,1
8538,33, Private,213887, HS,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
8539,23, Private,435835, HS,9, Never-married, Sales, Not-in-family, White, Male,0,1669,55, United-States,0
8540,39, Private,165799, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
8541,22, Private,71469, Higher ed,12, Never-married, Sales, Own-child, White, Female,0,0,25, United-States,0
8542,19, Private,229745, HS,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,0
8543,47, Private,284916, HS,9, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States,1
8544,46, Private,28419, Higher ed,11, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,0
8545,47, Private,26950, Higher ed,14, Divorced, Sales, Not-in-family, White, Female,0,0,6, United-States,0
8546,47, Self-emp-not-inc,107231, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,1
8547,52, Local-gov,512103, Higher ed,10, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States,0
8548,58, Private,314153, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
8549,54, Self-emp-not-inc,82551, Higher ed,11, Married-civ-spouse, Tech-support, Other-relative, White, Female,0,0,10, United-States,0
8550,20, Private,42706, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States,0
8551,25, Private,235795, Higher ed,12, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States,0
8552,25, Self-emp-not-inc,108001, HS,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,15, United-States,0
8553,36, State-gov,112497, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,1876,44, United-States,0
8554,69, Self-emp-not-inc,128206, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States,0
8555,28, Private,224634, Higher ed,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States,1
8556,20, Private,362999, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
8557,21, Private,346693, HS,4, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States,0
8558,37, Private,175759, Higher ed,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
8559,21, Private,99199, HS,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,32, United-States,0
8560,39, Private,143445, HS,9, Married-civ-spouse, Other-service, Other-relative, Black, Female,0,0,40, United-States,0
8561,34, Private,118710, Higher ed,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,1
8562,33, Local-gov,224185, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
8563,47, Private,118972, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
8564,29, Private,165360, Higher ed,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
8565,48, Private,38950, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,89, United-States,0
8566,42, Self-emp-inc,277256, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States,1
8567,29, Private,247151, HS,7, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
8568,34, Private,213722, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
8569,20, Private,209955, Higher ed,10, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,0
8570,41, Private,174395, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
8571,45, Private,138626, Higher ed,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,1876,50, United-States,0
8572,23, Private,200207, HS,9, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,44, United-States,0
8573,19, Private,156587, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States,0
8574,24, Private,33016, Higher ed,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
8575,32, Private,153588, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
8576,52, Private,99736, Higher ed,14, Divorced, Prof-specialty, Unmarried, White, Male,15020,0,50, United-States,1
8577,36, Private,284166, HS,9, Never-married, Sales, Unmarried, White, Male,0,0,60, United-States,1
8578,18, Private,716066, HS,6, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States,0
8579,27, Private,188519, HS,9, Divorced, Sales, Own-child, White, Female,0,0,40, United-States,0
8580,26, Private,109080, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,0
8581,52, Private,174421, Higher ed,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,32, United-States,0
8582,42, Federal-gov,284403, HS,9, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,0
8583,39, Private,85319, Higher ed,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,60, United-States,1
8584,20, State-gov,340475, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,0
8585,35, Private,170617, HS,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,48, United-States,0
8586,54, Private,94055, Higher ed,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
8587,24, Private,117779, Higher ed,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
8588,24, Private,209770, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,8, United-States,0
8589,20, Private,317443, Higher ed,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, United-States,0
8590,28, Private,107411, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,0
8591,36, Self-emp-not-inc,122493, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, United-States,0
8592,38, Private,101978, Higher ed,10, Separated, Machine-op-inspct, Not-in-family, White, Male,0,2258,55, United-States,1
8593,22, Private,335453, HS,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States,0
8594,56, Private,318329, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
8595,24, Private,100321, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,0
8596,24, Self-emp-not-inc,81145, Higher ed,10, Never-married, Other-service, Not-in-family, White, Female,0,0,75, United-States,0
8597,22, Private,62865, Higher ed,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
8598,21, Private,176262, Higher ed,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States,0
8599,42, Private,168103, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
8600,41, Local-gov,208174, Higher ed,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,55, United-States,0
8601,19, Private,188815, HS,9, Never-married, Other-service, Own-child, White, Female,34095,0,20, United-States,0
8602,67, Self-emp-not-inc,226092, Higher ed,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, United-States,0
8603,20, Private,212668, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,0
8604,32, Private,381583, HS,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States,0
8605,46, Private,239439, HS,9, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States,0
8606,52, Private,172493, HS,9, Never-married, Sales, Not-in-family, White, Female,0,0,36, United-States,0
8607,44, Private,239876, Higher ed,13, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States,0
8608,37, Local-gov,218184, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States,1
8609,27, Self-emp-not-inc,206889, Higher ed,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0
8610,35, Private,110668, HS,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,35, United-States,0
8611,30, Private,211028, HS,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,0
8612,64, Local-gov,202984, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3137,0,40, United-States,0
8613,48, Private,20296, HS,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States,1
8614,35, Private,194690, HS,4, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
8615,28, Self-emp-not-inc,204984, Higher ed,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States,0
8616,40, Self-emp-not-inc,238574, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,1
8617,33, Private,345360, Higher ed,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
8618,40, Private,192381, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
8619,45, Self-emp-inc,34091, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States,1
8620,30, Private,151773, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
8621,53, Private,299080, Higher ed,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
8622,27, Local-gov,52156, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States,0
8623,31, Private,318647, HS,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
